Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
36:32.7,0.1,0,52,0,0,0,0,0.1,0.028,0,0.2,37.2,0.49,0.49,0,0,00:00:04,1.2,0,--.--,221,14764185.8,0,0000:00:00,0,0,0,16.42,0.08,5,--.--,99,--.--,--:--:--,0,1.31,12:36:32,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552586,75.8292777,43PEN 90517 44331,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.9,0.8,-0.2,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.06,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:33.7,0.1,0,52,0,0,0,0,0,0.043,0,0.2,37.2,0.52,0.51,0,0,00:00:04,1.2,0,--.--,223,14764186,0,0000:00:00,0,0,0,16.4,0.06,5,--.--,99,--.--,--:--:--,0,0.98,12:36:33,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552583,75.8292777,43PEN 90517 44331,0.7,1.1,244.3,3,18,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.9,0.8,-0.2,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.09,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:34.7,0.1,0,52,0,0,0,0,0.1,0.14,0,0.2,37.2,0.5,0.51,0,0,00:00:04,1.2,0,--.--,224,14764186,0,0000:00:00,0,0,0,16.43,0.09,5,--.--,99,--.--,--:--:--,0,1.48,12:36:34,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552586,75.8292782,43PEN 90517 44331,0.7,1.1,244.3,3,18,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.8,0.8,-0.2,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.11,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:35.7,0.1,0,52,0,0,0,0,0,0.038,0,0.2,37.2,0.5,0.5,0,0,00:00:04,1.2,0,--.--,225,14764186.1,0,0000:00:00,0,0,0,16.44,0.11,5,--.--,99,--.--,--:--:--,0,1.81,12:36:35,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552587,75.8292784,43PEN 90517 44331,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.8,0.8,-0.2,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.12,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:36.7,0.1,0,52,0,0,0,0,0,0.024,0,0.2,37.2,0.52,0.52,0,0,00:00:04,1.2,0,--.--,226,14764186.4,0,0000:00:00,0,0,0,16.41,0.07,5,--.--,99,--.--,--:--:--,0,1.15,12:36:36,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552583,75.8292783,43PEN 90517 44331,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.8,0.9,-0.2,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.15,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:37.7,0.1,0,52,0,0,0,0,0,0.033,0,0.2,37.2,0.53,0.53,0,0,00:00:04,1.2,0,--.--,228,14764186.4,0,0000:00:00,0,0,0,16.42,0.09,5,--.--,99,--.--,--:--:--,0,1.48,12:36:37,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552585,75.8292787,43PEN 90517 44331,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.8,0.9,-0.2,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.17,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:38.7,0.1,0,52,0,0,0,0,0,0.048,0,0.2,37.2,0.53,0.53,0,0,00:00:04,1.2,0,--.--,229,14764186.4,0,0000:00:00,0,0,0,16.43,0.09,6,--.--,99,--.--,--:--:--,0,1.48,12:36:38,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552586,75.829279,43PEN 90517 44331,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.8,0.9,-0.2,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.18,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:39.7,0.1,-0.1,52,0,0,0,0,0,0.01,0,0.3,37.3,0.57,0.57,0,0,00:00:04,1.3,0,--.--,230,14764186.7,0,0000:00:00,0,0,0,16.44,0.1,6,--.--,99,--.--,--:--:--,0,1.64,12:36:39,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552589,75.8292788,43PEN 90517 44331,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.8,1,-0.3,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.2,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:40.7,0.1,-0.1,52,0,0,0,0,0,0.086,0,0.3,37.3,0.57,0.58,0,0,00:00:04,1.3,0,--.--,228,14764186.6,0,0000:00:00,0,0,0,16.41,0.08,6,--.--,99,--.--,--:--:--,0,1.31,12:36:40,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552594,75.8292785,43PEN 90517 44331,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.8,1,-0.3,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.23,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:41.7,0.1,-0.1,52,0,0,0,0,0,0.041,0,0.3,37.3,0.54,0.54,0,0,00:00:04,1.3,0,--.--,227,14764186.6,0,0000:00:00,0,0,0,16.37,0.04,6,--.--,99,--.--,--:--:--,0,0.65,12:36:41,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552597,75.8292783,43PEN 90517 44331,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.9,0.9,-0.3,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.25,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:42.7,0.1,-0.1,52,0,0,0,0,0,0.043,0,0.3,37.3,0.55,0.54,0,0,00:00:04,1.3,0,--.--,225,14764186.8,0,0000:00:00,0,0,0,16.42,0.09,6,--.--,99,--.--,--:--:--,0,1.48,12:36:42,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552599,75.8292781,43PEN 90517 44331,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.9,0.9,-0.3,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.27,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:43.7,0.1,0,52,0,0,0,0,0,0.026,0,0.3,37.3,0.55,0.55,0,0,00:00:04,1.3,0,--.--,224,14764186.8,0,0000:00:00,0,0,0,16.41,0.07,6,--.--,99,--.--,--:--:--,0,1.15,12:36:43,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552599,75.8292781,43PEN 90517 44331,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.9,0.9,-0.3,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.29,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:44.7,0.1,0,52,0,0,0,0,0.2,0.06,0,0.3,37.3,0.53,0.54,0,0,00:00:04,1.3,0,--.--,223,14764186.7,0,0000:00:00,0,0,0,16.39,0.06,6,--.--,99,--.--,--:--:--,0,0.98,12:36:44,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552601,75.8292781,43PEN 90517 44331,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.9,0.9,-0.3,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.29,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:45.7,0.1,-0.1,52,0,0,0,0,0.1,0.029,0,0.2,37.2,0.52,0.53,0,0,00:00:04,1.3,0,--.--,221,14764186.4,0,0000:00:00,0,0,0,16.41,0.07,6,--.--,99,--.--,--:--:--,0,1.15,12:36:45,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552605,75.829278,43PEN 90517 44331,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1,0.9,-0.2,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.32,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:46.7,0.1,0,52,0,0,0,0,0,0.027,0,0.2,37.2,0.51,0.51,0,0,00:00:04,1.3,0,--.--,220,14764186.4,0,0000:00:00,0,0,0,16.36,0.04,6,--.--,99,--.--,--:--:--,0,0.65,12:36:46,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552605,75.8292779,43PEN 90517 44331,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1,0.9,-0.2,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.33,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:47.7,0.1,-0.1,52,0,0,0,0,0,0.034,0,0.2,37.2,0.49,0.49,0,0,00:00:04,1.3,0,--.--,219,14764186.4,0,0000:00:00,0,0,0,16.39,0.05,6,--.--,99,--.--,--:--:--,0,0.82,12:36:47,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552605,75.8292777,43PEN 90517 44331,0.6,1,244.3,3,18,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1,0.8,-0.2,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.36,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:48.7,0.1,0,52,0,0,0,0,0.1,0.044,0,0.2,37.2,0.5,0.5,0,0,00:00:04,1.3,0,--.--,218,14764186.4,0,0000:00:00,0,0,0,16.4,0.07,6,--.--,99,--.--,--:--:--,0,1.15,12:36:48,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552605,75.8292774,43PEN 90517 44331,0.6,1,244.3,3,18,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1,0.8,-0.2,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.38,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:49.7,0.1,-0.1,52,0,0,0,0,0.1,0.02,0,0.2,37.2,0.52,0.52,0,0,00:00:04,1.3,0,--.--,218,14764186.1,0,0000:00:00,0,0,0,16.35,0.02,6,--.--,99,--.--,--:--:--,0,0.33,12:36:49,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552606,75.8292772,43PEN 90517 44331,0.6,1,244.3,3,18,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.1,0.8,-0.2,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.39,--.--,--.--,56,0,0,0,0.1,0,0,0,--.--,--.--,--.--
36:50.7,0.2,-0.1,52,0,0,0,0,0.1,0.052,0,0.2,37.2,0.53,0.53,0,0,00:00:04,1.3,0,--.--,219,14764186.1,0,0000:00:00,0,0,0,16.33,0.01,6,--.--,99,--.--,--:--:--,0,0.16,12:36:50,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552603,75.8292774,43PEN 90517 44331,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1,0.8,-0.2,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.41,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:51.7,0.2,-0.1,52,0,0,0,0,0,0.017,0,0.2,37.2,0.51,0.51,0,0,00:00:04,1.3,0,--.--,220,14764186.1,0,0000:00:00,0,0,0,16.41,0.07,6,--.--,99,--.--,--:--:--,0,1.15,12:36:51,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552605,75.8292778,43PEN 90517 44331,0.6,1,244.3,3,18,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1,0.9,-0.2,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.44,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:52.7,0.1,-0.1,52,0,0,0,0,0.1,0.008,0,0,37.2,0.5,0.5,0,0,00:00:04,0,0,--.--,--.--,14764186.3,0,0000:00:00,0,0,0,16.39,0.04,6,--.--,99,--.--,--:--:--,0,0.66,12:36:52,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552614,75.8292773,43PEN 90517 44331,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0,0,0,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.46,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:53.7,0.1,-0.1,52,0,0,0,0,0,0.032,0,0,37.2,0.52,0.52,0,0,00:00:00,0.1,0,--.--,--.--,14764186.3,0,0000:00:00,0,0,0,16.32,0.02,6,--.--,99,--.--,--:--:--,0,0.33,12:36:53,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552618,75.8292772,43PEN 90517 44331,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.1,0,0,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.47,--.--,--.--,56,0,0,0,0,0,0,0,--.--,--.--,--.--
36:54.7,0.1,0,52,0,0,0,0,0,0.036,0,0,37.2,0.5,0.5,0,0,00:00:00,0.2,0,--.--,--.--,14764186.2,0,0000:00:00,0,0,0,16.31,0.52,6,--.--,99,--.--,--:--:--,0,8.48,12:36:54,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552628,75.8292769,43PEN 90517 44332,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,-0.1,0,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.49,--.--,--.--,56,0,1.3,1.1,2.2,0,0,0,--.--,--.--,--.--
36:55.7,0.1,-0.1,52,0,0,0,0.1,0,0.023,0,0,37.2,0.49,0.49,0,0,00:00:01,0.3,0,--.--,--.--,14764185.9,0,0000:00:00,0,0,0,16.38,0.12,6,--.--,99,--.--,--:--:--,0,1.97,12:36:55,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552632,75.829277,43PEN 90517 44332,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,-0.1,0,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.51,--.--,--.--,56,0,4.8,2.4,4.6,0,0,0,--.--,--.--,--.--
36:56.7,1.4,1.3,52,0,0,0,0,0.1,0.01,-0.1,0,37.2,0.49,0.49,0,0,00:00:02,0.3,0,--.--,--.--,14764185.9,0,0000:00:00,0,0,0,16.19,2.99,6,--.--,99,--.--,--:--:--,0,48.4,12:36:56,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552633,75.829277,43PEN 90517 44332,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.3,-0.1,0,-0.1,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.52,--.--,--.--,56,0,5.2,7.5,18,0,0,0,--.--,--.--,--.--
36:57.7,1.3,1.5,52,0,0,0,0,0,0.031,-0.1,0,37.2,0.49,0.5,0,0,00:00:03,0.3,0,--.--,--.--,14764185.9,0,0000:00:00,0,0,0,16.1,2.65,7,--.--,99,--.--,--:--:--,0,42.66,12:36:57,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552634,75.829277,43PEN 90517 44332,0.6,1,244.3,3,19,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.3,-0.1,0,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,49.53,--.--,--.--,56,0,3.7,12.8,19,0,0,0,--.--,--.--,--.--
