Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,rangeFinderDist,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
46:34.5,1.5,2,116,0,0,0,0,1.9,1.878,1.9,38.8,49,39.17,38.597,0.079,0,0,00:01:24,0.1,0,--.--,--.--,--.--,43,0001:37:10,0,0,0,23.57,55.74,1146,--.--,94,--.--,--:--:--,1,1313.62,15:46:33,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001418,76.354276,43PFM 48435 05732,0.7,1.2,300.8,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.6,-2.2,-37.8,-0.1,0,-1.9,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.75,51.7,--.--,0,224,1.9,1.9,6.9,0,0,0,180,0,0
46:35.5,1,3.4,115,0,0,0,0.1,2,1.878,2,41.4,51.5,41.12,38.597,0.079,0,0,00:01:25,0.1,0,--.--,--.--,--.--,43,0001:37:10,0,0,0,23.57,55.74,1146,--.--,94,--.--,--:--:--,1,1313.62,15:46:34,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001418,76.354276,43PFM 48435 05732,0.7,1.2,300.8,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.6,-2.1,-41.7,0,0.1,-1.9,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.75,51.68,--.--,0,224,2,1.8,6,0,0,0,180,0,0
46:36.5,0.6,2.6,116,0,0,0,0.1,2.1,1.878,2.1,42.1,52.2,43.52,38.597,0.079,0,0,00:01:26,0.1,0,--.--,--.--,--.--,43,0001:37:10,0,0,0,23.58,55.61,1181,--.--,94,--.--,--:--:--,1,1311.28,15:46:35,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001418,76.354276,43PFM 48435 05732,0.7,1.2,300.8,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.7,-2.1,-42.3,0,0,-2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.75,51.68,--.--,0,224,1.8,1.8,5,0,0,0,180,0,0
46:37.5,1,4.5,119,0,0,0,0.1,2.1,1.878,2.1,42.1,52.2,43.52,38.597,0.079,0,0,00:01:27,0.1,0,--.--,--.--,--.--,43,0001:37:10,0,0,0,23.58,55.61,1181,--.--,94,--.--,--:--:--,1,1311.28,15:46:36,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001415,76.3542773,43PFM 48435 05732,0.7,1.2,46.3,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.7,-2.1,-42.3,0,0,-2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.74,51.66,--.--,0,224,2,2,5.5,0,0,0,180,0,0
46:38.5,1.7,2.3,130,0,0,0,0.1,2.1,1.878,2.1,42.1,52.2,46.87,38.597,0.079,0,0,00:01:28,0.1,0,--.--,--.--,--.--,44,0001:37:10,0,0,0,23.58,55.61,1181,--.--,94,--.--,--:--:--,1,1311.28,15:46:37,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001423,76.3542775,43PFM 48435 05732,0.7,1.2,319.5,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.5,-2.1,-47.8,0.1,-0.1,-2.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.74,51.66,--.--,0,224,1.9,1.7,6.5,0,0,0,180,0,0
46:39.5,0.2,2.3,129,0,0,0,0.1,2.3,2.149,2.3,49.1,59.2,50,48.89,0.081,0,0,00:01:29,0.1,0,--.--,--.--,--.--,42,0001:37:10,0,0,0,23.53,57.67,1234,--.--,94,--.--,--:--:--,1,1356.8,15:46:38,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.000143,76.3542771,43PFM 48435 05732,0.7,1.2,3.2,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.5,-2.1,-49.3,0,0,-2.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.72,51.58,--.--,0,224,2,1.9,7,0,0,0,180,0,0
46:40.5,2.7,3,127,0,0,0,0.1,2.3,2.317,2.3,52.3,62.4,51.93,51.329,0.04,0,0,00:01:30,0.1,0,--.--,--.--,--.--,40,0001:37:10,0,0,0,23.62,52.05,1249,--.--,94,--.--,--:--:--,1,1229.26,15:46:39,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.000143,76.3542771,43PFM 48435 05732,0.7,1.2,3.2,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.5,-2.1,-51.7,0,0,-2.3,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.72,51.58,--.--,0,224,2.7,2.8,7.3,0,0,0,180,0,0
46:41.5,1.7,4,132,0,0,0,0.1,2.2,2.317,2.2,52.3,62.4,54.02,51.329,0.04,0,0,00:01:31,0.1,0,--.--,--.--,--.--,44,0001:37:10,0,0,0,23.6,52.18,1257,--.--,94,--.--,--:--:--,1,1231.45,15:46:40,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001419,76.3542774,43PFM 48435 05732,0.7,1.2,145.8,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.6,-2.1,-53.3,-0.1,0,-2.3,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.71,51.5,--.--,0,224,3.3,2.7,7.7,0,0,0,180,0,0
46:42.5,3.2,3.7,138,0,0,0,0,2.4,2.355,2.4,55.4,65.5,55.22,55.276,0.135,0,0,00:01:32,0,0,--.--,--.--,--.--,45,0001:37:10,0,0,0,23.47,58.29,1280,--.--,94,--.--,--:--:--,1,1368.18,15:46:41,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001416,76.3542781,43PFM 48435 05732,0.7,1.2,13.4,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.6,-2,-56.4,0,-0.1,-2.4,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.69,51.45,--.--,0,224,2.1,2.4,8.3,0,0,0,180,0,0
46:43.5,3.2,3.7,138,0,0,0,0,2.4,2.355,2.4,58.7,68.8,55.22,55.27,0.047,0,0,00:01:33,0,0,--.--,--.--,--.--,45,0001:37:10,0,0,0,23.5,57.91,1295,--.--,94,--.--,--:--:--,1,1360.88,15:46:42,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001416,76.3542781,43PFM 48435 05732,0.7,1.2,13.4,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.5,-2.1,-58.9,0,-0.1,-2.5,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.67,51.4,--.--,0,224,2.3,1.9,6.8,0,0,0,180,0,0
46:44.5,1.3,3.9,142,0,0,0,0.1,2.5,2.355,2.5,62,72.1,61.66,55.27,0.047,0,0,00:01:34,0.1,0,--.--,--.--,--.--,46,0001:37:10,0,0,0,23.46,59.52,1312,--.--,94,--.--,--:--:--,1,1396.16,15:46:43,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001416,76.3542781,43PFM 48435 05732,0.7,1.2,13.4,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.6,-2.2,-62.2,0,0,-2.4,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.67,51.4,--.--,0,224,2,2.3,7.8,0,0,0,180,0,0
46:45.5,2.2,3.4,143,0,0,0,0.1,2.5,2.355,2.5,62,72.1,63.15,55.27,0.047,0,0,00:01:35,0.1,0,--.--,--.--,--.--,46,0001:37:10,0,0,0,23.46,59.52,1312,--.--,94,--.--,--:--:--,1,1396.16,15:46:44,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001416,76.3542763,43PFM 48435 05732,0.7,1.2,278.5,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.6,-2.2,-62.2,0,0,-2.4,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.67,51.34,--.--,0,224,2,2.3,7.8,0,0,0,180,0,0
46:46.5,1.7,2.7,146,0,0,0,0.1,2.5,2.5,2.5,65.3,75.4,64.9,64.938,0.086,0,0,00:01:36,0.1,0,--.--,--.--,--.--,45,0001:37:10,0,0,0,23.46,59.52,1312,--.--,94,--.--,--:--:--,1,1396.16,15:46:45,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001422,76.3542761,43PFM 48435 05732,0.7,1.2,300.4,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.6,-2.2,-62.2,0,0,-2.4,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.65,51.31,--.--,0,224,2,2.3,7.8,0,0,0,180,0,0
46:47.5,3.5,3,149,0,0,0,0.1,2.5,2.5,2.5,69.6,79.7,69.49,64.938,0.086,0,0,00:01:37,0.1,0,--.--,--.--,--.--,43,0001:37:10,0,0,0,23.47,55.28,1365,--.--,93,--.--,--:--:--,1,1297.42,15:46:46,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001422,76.3542761,43PFM 48435 05732,0.7,1.2,300.4,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.5,-2.1,-69.8,0,0.1,-2.5,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.65,51.31,--.--,0,224,3.2,2.6,8.5,0,0,0,180,0,0
46:48.5,3.3,2.5,150,0,0,0,0,2.3,2.5,2.3,69.6,79.7,72.26,64.938,0.086,0,0,00:01:38,0.1,0,--.--,--.--,--.--,39,0001:37:10,0,0,0,23.47,55.28,1365,--.--,93,--.--,--:--:--,1,1297.42,15:46:47,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001422,76.3542761,43PFM 48435 05732,0.7,1.2,300.4,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.5,-2.1,-69.8,0,0.1,-2.5,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.65,51.31,--.--,0,224,3.2,2.6,8.5,0,0,0,180,0,0
46:49.5,4.1,2.6,151,0,0,0,0.1,1.4,1.881,1.4,73.6,83.7,74.1,73.601,0.038,0,0,00:01:39,0.1,0,--.--,--.--,--.--,34,0001:37:10,0,0,0,23.68,45.56,1389,--.--,93,--.--,--:--:--,1,1078.95,15:46:48,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001425,76.3542769,43PFM 48435 05732,0.7,1.2,287.1,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.5,-2.1,-73.8,0,-0.1,-1.9,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.6,51.19,--.--,0,224,3.9,3,6.7,0,0,0,180,0,0
46:50.5,2.4,2.1,155,0,0,0,0.1,0.5,1.881,0.5,73.6,83.7,75.02,73.601,0.038,0,0,00:01:40,0.1,0,--.--,--.--,--.--,33,0001:37:10,0,0,0,23.69,43.59,1396,--.--,93,--.--,--:--:--,1,1032.65,15:46:49,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001425,76.3542769,43PFM 48435 05732,0.7,1.2,287.1,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.5,-2.2,-74.9,0,-0.1,-1.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.6,51.19,--.--,0,224,3.9,3.1,7.3,0,0,0,180,0,0
46:51.5,2.8,2,156,0,0,0,0.1,0.3,0.26,0.3,75.5,85.6,75.11,75.265,0.054,0,0,00:01:41,0.1,0,--.--,--.--,--.--,34,0001:37:10,0,0,0,23.69,43.59,1396,--.--,93,--.--,--:--:--,1,1032.65,15:46:50,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001425,76.3542769,43PFM 48435 05732,0.7,1.2,287.1,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.6,-2.2,-75.7,0,0,0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.6,51.19,--.--,0,224,3.9,3.1,7.3,0,0,0,180,0,0
46:52.5,2.4,3.4,156,0,0,0,0.1,0.2,0.26,-0.2,75.5,85.6,75.28,75.265,0.054,0,0,00:01:42,0.1,0,--.--,--.--,--.--,39,0001:37:10,0,0,0,23.62,47.74,1430,--.--,93,--.--,--:--:--,1,1127.57,15:46:51,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.000142,76.3542761,43PFM 48435 05732,0.7,1.2,110.4,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.6,-2.1,-75.7,-0.1,0,0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.6,51.29,--.--,0,224,3.4,3.3,8.7,0,0,0,180,0,0
46:53.5,2.1,3.5,162,0,0,0,0.1,0.2,0.155,-0.1,75.5,85.6,75.25,75.378,0.145,0,0,00:01:43,0.1,0,--.--,--.--,--.--,39,0001:37:10,0,0,0,23.62,48.61,1434,--.--,93,--.--,--:--:--,1,1148.31,15:46:52,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001411,76.3542768,43PFM 48435 05732,0.7,1.2,194.4,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.7,-2.1,-75.7,-0.1,0,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.6,51.29,--.--,0,224,3.3,3.8,9.3,0,0,0,180,0,0
46:54.5,2.1,3.5,167,0,0,0,0.1,0.1,0.155,-0.1,75.4,85.5,75.21,75.378,0.145,0,0,00:01:44,0.1,0,--.--,--.--,--.--,40,0001:37:10,0,0,0,23.6,49.33,1447,--.--,93,--.--,--:--:--,1,1164.19,15:46:53,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001411,76.3542768,43PFM 48435 05732,0.7,1.2,194.4,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.6,-2.2,-75.6,0.1,-0.1,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.6,51.29,--.--,0,224,4.6,3.9,9.2,0,0,0,180,0,0
46:55.5,1.7,0.8,176,0,0,0,0.2,0.2,0.129,0,75.3,85.4,75.13,75.207,0.058,0,0,00:01:45,0.1,0,--.--,--.--,--.--,42,0001:37:10,0,0,0,23.6,49.33,1447,--.--,93,--.--,--:--:--,1,1164.19,15:46:54,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001415,76.3542761,43PFM 48435 05732,0.7,1.2,346.6,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.6,-2.2,-75.6,0.1,-0.1,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.62,51.43,--.--,0,224,4.6,3.9,9.2,0,0,0,180,0,0
46:56.5,2.7,1.6,178,0,0,0,0.1,0.8,0.449,0.8,75.3,85.4,75.48,75.09,0.068,0,0,00:01:46,0.1,0,--.--,--.--,--.--,43,0001:37:10,0,0,0,23.47,58.59,1477,--.--,93,--.--,--:--:--,1,1375.05,15:46:55,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001415,76.3542761,43PFM 48435 05732,0.7,1.2,346.6,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.5,-2.2,-75.9,0,0.1,-0.8,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.62,51.43,--.--,0,224,2.8,2.4,7.3,0,0,0,180,0,0
46:57.5,2.6,2.2,177,0,0,0,0.1,1.1,0.449,1.1,75.3,85.4,76.43,75.09,0.068,0,0,00:01:47,0.1,0,--.--,--.--,--.--,42,0001:37:10,0,0,0,23.5,54.25,1487,--.--,93,--.--,--:--:--,1,1274.77,15:46:56,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001415,76.3542761,43PFM 48435 05732,0.7,1.2,346.6,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.5,-2.2,-75.9,0,0.1,-0.8,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.62,51.43,--.--,0,224,2.8,2.4,7.3,0,0,0,180,0,0
46:58.5,2.6,2.2,177,0,0,0,0,1.2,1.084,1.2,75.3,85.4,77.48,76.258,0.03,0,0,00:01:48,0.1,0,--.--,--.--,--.--,42,0001:37:10,0,0,0,23.51,54.28,1513,--.--,93,--.--,--:--:--,1,1276.23,15:46:57,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001415,76.3542761,43PFM 48435 05732,0.7,1.2,346.6,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1.5,-2.2,-75.9,0,0.1,-0.8,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.62,51.43,--.--,0,224,2.8,2.4,7.3,0,0,0,180,0,0
